trade_date,action,ts_code,pred
20250814,sell,300165.SZ,0.0005121749127283692
20250814,buy,002259.SZ,0.002761809155344963
20250814,buy,002795.SZ,0.002662076847627759
20250815,sell,002259.SZ,-0.0014602963346987963
20250815,sell,002594.SZ,0.0011197410058230162
20250815,buy,300708.SZ,0.0031022662296891212
20250815,buy,601718.SH,0.0028037973679602146
20250818,sell,002857.SZ,0.0007328379433602095
20250818,sell,002596.SZ,0.001022138400003314
20250818,buy,002082.SZ,0.002758054295554757
20250818,buy,002323.SZ,0.0025973590090870857
20250819,sell,002323.SZ,-0.0013978721108287573
20250819,sell,002082.SZ,-0.0012817378155887127
20250819,buy,600805.SH,0.0028344341553747654
20250819,buy,600841.SH,0.002747142920270562
20250820,sell,600841.SH,-0.0016745275352150202
20250820,sell,600805.SH,-0.00039573851972818375
20250820,buy,002114.SZ,0.002783103846013546
20250820,buy,300165.SZ,0.0024789602030068636
20250821,sell,002114.SZ,-0.00045026582665741444
20250821,sell,002795.SZ,0.0004093573661521077
20250821,buy,600828.SH,0.002179129747673869
20250821,buy,300515.SZ,0.0021557125728577375
20250822,sell,600539.SH,0.0006046867929399014
20250822,sell,603991.SH,0.0010614526690915227
20250822,buy,002594.SZ,0.002208991441875696
20250822,buy,600831.SH,0.0021673226729035378
20250825,sell,601718.SH,0.0008442199323326349
20250825,sell,600828.SH,0.0009761695982888341
20250825,buy,603669.SH,0.003085746895521879
20250825,buy,600539.SH,0.0023475680500268936
20250826,sell,603669.SH,-0.00018636556342244148
20250826,sell,600539.SH,0.0008878671796992421
20250826,buy,002388.SZ,0.002454911358654499
20250826,buy,002691.SZ,0.002341928891837597
20250827,sell,002691.SZ,-0.0007009378168731928
20250827,sell,002594.SZ,0.0007340614683926105
20250827,buy,300510.SZ,0.002414967166259885
20250827,buy,002826.SZ,0.002200259128585458
20250828,sell,603839.SH,0.0007979072397574782
20250828,sell,300165.SZ,0.0010285710450261831
20250828,buy,300069.SZ,0.0024533639661967754
20250828,buy,603367.SH,0.0022888227831572294
20250829,sell,002388.SZ,0.0006868008058518171
20250829,sell,600831.SH,0.0009965416975319386
20250829,buy,603316.SH,0.0026171975769102573
20250829,buy,300289.SZ,0.00252898340113461
20250901,sell,603316.SH,-0.00030651153065264225
20250901,sell,300515.SZ,0.0009226055117323995
20250901,buy,600831.SH,0.0028921649791300297
20250901,buy,002188.SZ,0.0028197518549859524
20250902,sell,603898.SH,0.0006235154578462243
20250902,sell,300651.SZ,0.0012453400995582342
20250902,buy,002940.SZ,0.002884152578189969
20250902,buy,300586.SZ,0.002661400241777301
20250903,sell,600831.SH,0.001309282029978931
20250903,sell,603367.SH,0.001676840241998434
20250903,buy,300722.SZ,0.0027076469268649817
20250903,buy,300683.SZ,0.002680405043065548
20250904,sell,002188.SZ,0.0009086834033951163
20250904,sell,002826.SZ,0.001203027437441051
20250904,buy,300581.SZ,0.0030250530689954758
20250904,buy,600207.SH,0.0028266599401831627
20250905,sell,600207.SH,-0.0015026386827230453
20250905,sell,300289.SZ,0.001119700027629733
20250905,buy,600967.SH,0.0028231297619640827
20250905,buy,002265.SZ,0.002718562027439475
20250908,sell,300069.SZ,0.0004248339682817459
20250908,sell,300510.SZ,0.0016433491837233305
20250908,buy,300204.SZ,0.0029765060171484947
20250908,buy,603367.SH,0.002846525749191642
20250909,sell,300586.SZ,0.0011609995272010565
20250909,sell,300708.SZ,0.0020072641782462597
20250909,buy,300570.SZ,0.00282132625579834
20250909,buy,600749.SH,0.0026391001883894205
20250910,sell,300722.SZ,0.001758475205861032
20250910,sell,002940.SZ,0.002360081532970071
20250910,buy,603316.SH,0.002625714987516403
20250910,buy,300165.SZ,0.0025695532094687223
20250911,sell,603316.SH,-0.001813928596675396
20250911,sell,300570.SZ,0.0014675103593617678
20250911,buy,300723.SZ,0.0027573779225349426
20250911,buy,002174.SZ,0.0024190072435885668
20250912,sell,300165.SZ,0.0008772716391831636
20250912,sell,002265.SZ,0.0015532291727140546
20250912,buy,600159.SH,0.002619718899950385
20250912,buy,002663.SZ,0.0023924459237605333
20250915,sell,600159.SH,0.0009363130666315556
20250915,sell,002663.SZ,0.001187664456665516
20250915,buy,600475.SH,0.0031075042206794024
20250915,buy,601606.SH,0.0024876261595636606
20250916,sell,600749.SH,0.0014202827587723732
20250916,sell,600967.SH,0.0014733753632754087
20250916,buy,002676.SZ,0.0026210469659417868
20250916,buy,600231.SH,0.0025940651539713144
20250917,sell,002676.SZ,-0.00022570695728063583
20250917,sell,300581.SZ,0.0008746911771595478
20250917,buy,603709.SH,0.002374280709773302
20250917,buy,300570.SZ,0.0023441307712346315
20250918,sell,300570.SZ,0.0008259945316240191
20250918,sell,600231.SH,0.0011665646452456713
20250918,buy,000926.SZ,0.002412850968539715
20250918,buy,002940.SZ,0.0021183104254305363
20250919,sell,002174.SZ,0.0018519727746024728
20250919,sell,601606.SH,0.0020458330400288105
20250919,buy,000880.SZ,0.00331612816080451
20250919,buy,603007.SH,0.00262275617569685
20250922,sell,603367.SH,0.0012390862684696913
20250922,sell,300683.SZ,0.0014611415099352598
20250922,buy,002045.SZ,0.0024805408902466297
20250922,buy,000809.SZ,0.002365885069593787
20250923,sell,603007.SH,-0.0006418435368686914
20250923,sell,002045.SZ,-0.00048420648090541363
20250923,buy,300609.SZ,0.0027090744115412235
20250923,buy,600749.SH,0.0026234276592731476
20250924,sell,300723.SZ,0.0010946624679490924
20250924,sell,002940.SZ,0.0012484509497880936
20250924,buy,601929.SH,0.003099893918260932
20250924,buy,000826.SZ,0.0029358589090406895
20250925,sell,000826.SZ,-0.0007777970749884844
20250925,sell,000809.SZ,0.0009182555368170142
20250925,buy,600322.SH,0.0028821188025176525
20250925,buy,002021.SZ,0.0023363190703094006
20250926,sell,002021.SZ,-0.0007798634469509125
20250926,sell,000926.SZ,0.0017808579141274095
20250926,buy,300436.SZ,0.0031529231928288937
20250926,buy,603848.SH,0.0029672884847968817
20250929,sell,300204.SZ,0.0014865826815366745
20250929,sell,300609.SZ,0.0018363286508247256
20250929,buy,002622.SZ,0.002771953586488962
20250929,buy,603716.SH,0.002583901397883892
20250930,sell,600475.SH,0.0015513172838836908
20250930,sell,603709.SH,0.001560718985274434
20250930,buy,600159.SH,0.0026944493874907494
20250930,buy,000545.SZ,0.0025341466534882784
20251009,sell,603716.SH,0.0017201134469360113
20251009,sell,000545.SZ,0.0017787505639716983
20251009,buy,600569.SH,0.002958946628496051
20251009,buy,000655.SZ,0.002876613987609744
20251010,sell,000655.SZ,-0.0019252668134868145
20251010,sell,600749.SH,0.0018033756641671062
20251010,buy,603839.SH,0.0027288245037198067
20251010,buy,002905.SZ,0.0025928434915840626
20251013,sell,603839.SH,-0.0009813802316784859
20251013,sell,600322.SH,-0.0007539184298366308
20251013,buy,601606.SH,0.0030833473429083824
20251013,buy,300723.SZ,0.0028632902540266514
20251014,sell,600569.SH,0.000988224521279335
20251014,sell,600159.SH,0.0014976145466789603
20251014,buy,300056.SZ,0.0030377202201634645
20251014,buy,002488.SZ,0.003028449136763811
20251015,sell,601606.SH,-0.0012030296493321657
20251015,sell,603848.SH,0.0014527696184813976
20251015,buy,002940.SZ,0.003134828992187977
20251015,buy,600748.SH,0.002745185513049364
20251016,sell,002940.SZ,0.0015539561863988638
20251016,sell,601929.SH,0.0017141333082690835
20251016,buy,603300.SH,0.002636038465425372
20251016,buy,600745.SH,0.0025648542214185
20251017,sell,600748.SH,-0.0008832602761685848
20251017,sell,300436.SZ,9.003863669931889e-05
20251017,buy,603767.SH,0.0027089023496955633
20251017,buy,603829.SH,0.0027011081110686064
20251020,sell,002622.SZ,0.0009922969620674849
20251020,sell,002905.SZ,0.0013771974481642246
20251020,buy,603444.SH,0.002876940183341503
20251020,buy,603685.SH,0.0026787440292537212
20251021,sell,603685.SH,-0.00046225939877331257
20251021,sell,603767.SH,0.0015377611853182316
20251021,buy,603067.SH,0.002624679356813431
20251021,buy,601515.SH,0.002617958001792431
20251022,sell,603067.SH,-0.00013897987082600594
20251022,sell,601515.SH,-0.0001367093063890934
20251022,buy,002940.SZ,0.003365222131833434
20251022,buy,002659.SZ,0.00245829951018095
20251023,sell,002940.SZ,0.0006927307695150375
20251023,sell,002659.SZ,0.0009387711761519313
20251023,buy,603027.SH,0.00312309549190104
20251023,buy,300584.SZ,0.0027005767915397882
20251024,sell,300056.SZ,0.001206774148158729
20251024,sell,002488.SZ,0.001212018309161067
20251024,buy,300548.SZ,0.0027503811288625
20251024,buy,300204.SZ,0.002645667176693678
20251027,sell,600745.SH,0.0006635390454903245
20251027,sell,000880.SZ,0.0008882790571078658
20251027,buy,002515.SZ,0.0029397159814834595
20251027,buy,002571.SZ,0.0026242490857839584
20251028,sell,002571.SZ,-0.0006555062718689442
20251028,sell,002515.SZ,-0.0005910510662943125
20251028,buy,002392.SZ,0.0024353547487407923
20251028,buy,000421.SZ,0.0023227462079375982
20251029,sell,000421.SZ,-0.001915568020194769
20251029,sell,300584.SZ,0.0006421214202418923
20251029,buy,300559.SZ,0.0026961644180119038
20251029,buy,002016.SZ,0.0026482173707336187
20251030,sell,002016.SZ,-0.00027842866256833076
20251030,sell,603300.SH,0.0008183058816939592
20251030,buy,002314.SZ,0.003039892762899399
20251030,buy,002903.SZ,0.002614938886836171
20251031,sell,002314.SZ,-0.0006343785207718611
20251031,sell,002903.SZ,-0.0004634291399270296
20251031,buy,603955.SH,0.002807116135954857
20251031,buy,002084.SZ,0.0027848922181874514
20251103,sell,300204.SZ,2.6478315703570843e-05
20251103,sell,002392.SZ,0.0006854565581306815
20251103,buy,000632.SZ,0.0026850933209061623
20251103,buy,603608.SH,0.0026360927149653435
20251104,sell,000632.SZ,-0.001798966433852911
20251104,sell,603829.SH,0.0009670251747593284
20251104,buy,002345.SZ,0.0026830360293388367
20251104,buy,300056.SZ,0.002644358202815056
20251105,sell,603608.SH,0.0008606900228187442
20251105,sell,300559.SZ,0.0015355257783085108
20251105,buy,300491.SZ,0.0026683316100388765
20251105,buy,300469.SZ,0.0026575846131891012
20251106,sell,603955.SH,0.00124217732809484
20251106,sell,603027.SH,0.001394635415636003
20251106,buy,002678.SZ,0.0025496389716863632
20251106,buy,600629.SH,0.002157972427085042
20251107,sell,300548.SZ,0.0015726012643426657
20251107,sell,603444.SH,0.0017226379131898284
20251107,buy,000014.SZ,0.002362805651500821
20251107,buy,300436.SZ,0.0023444173857569695
20251110,sell,002084.SZ,0.0011752182617783546
20251110,sell,002345.SZ,0.0014002425596117973
20251110,buy,002940.SZ,0.0027696513570845127
20251110,buy,000695.SZ,0.002533142687752843
20251111,sell,000695.SZ,-0.0019329420756548643
20251111,sell,002940.SZ,-0.0005870196036994457
20251111,buy,600113.SH,0.003418530570343137
20251111,buy,300378.SZ,0.0024985813070088625
20251112,sell,300723.SZ,0.0014138236874714494
20251112,sell,600113.SH,0.0014348046388477087
20251112,buy,603179.SH,0.002428947715088725
20251112,buy,300695.SZ,0.0024223013315349817
20251113,sell,300469.SZ,0.0010753064416348934
20251113,sell,600629.SH,0.001552160014398396
20251113,buy,603378.SH,0.002419860800728202
20251113,buy,300235.SZ,0.0023118911776691675
20251114,sell,300056.SZ,0.001183394924737513
20251114,sell,300436.SZ,0.0012553265551105142
20251114,buy,300669.SZ,0.002646150765940547
20251114,buy,600094.SH,0.002396208234131336
20251117,sell,603378.SH,0.0006205446552485228
20251117,sell,000014.SZ,0.0014133835211396217
20251117,buy,300394.SZ,0.002588957780972123
20251117,buy,603192.SH,0.002566650975495577
20251118,sell,300235.SZ,0.0006936786230653524
20251118,sell,002678.SZ,0.0008835894986987114
20251118,buy,300730.SZ,0.0026429721619933844
20251118,buy,002715.SZ,0.002379516838118434
20251119,sell,002715.SZ,-0.0007911112625151873
20251119,sell,300695.SZ,0.0014637178974226117
20251119,buy,603129.SH,0.0026058158837258816
20251119,buy,300548.SZ,0.0024503010790795088
20251120,sell,300491.SZ,0.0009342292323708534
20251120,sell,300378.SZ,0.0015362509293481708
20251120,buy,002753.SZ,0.002591204596683383
20251120,buy,600826.SH,0.0024713389575481415
20251121,sell,002753.SZ,-0.0015376489609479904
20251121,sell,600826.SH,-0.0009077221620827913
20251121,buy,300706.SZ,0.002887461334466934
20251121,buy,603038.SH,0.002719458192586899
20251124,sell,603192.SH,0.0012135556899011135
20251124,sell,603129.SH,0.0013896799646317959
20251124,buy,300591.SZ,0.003123630303889513
20251124,buy,002578.SZ,0.0030093106906861067
20251125,sell,603179.SH,0.0008089609909802675
20251125,sell,300548.SZ,0.0009240838699042797
20251125,buy,002114.SZ,0.0029542269185185432
20251125,buy,603421.SH,0.0028753080405294895
20251126,sell,002114.SZ,
20251126,sell,603421.SH,-0.0005370564758777618
20251126,buy,600868.SH,0.003439989872276783
20251126,buy,002397.SZ,0.0029044398106634617
20251127,sell,600868.SH,-0.00018170964904129505
20251127,sell,603038.SH,0.0004651891067624092
20251127,buy,002495.SZ,0.0027314291801303625
20251127,buy,002548.SZ,0.002592511009424925
20251128,sell,002495.SZ,-0.0018867368344217539
20251128,sell,002548.SZ,-0.0006242743693292141
20251128,buy,600227.SH,0.003229315858334303
20251128,buy,000545.SZ,0.002933495445176959
20251201,sell,600227.SH,-0.0009320161771029234
20251201,sell,000545.SZ,-0.0006391357164829969
20251201,buy,002715.SZ,0.0024244242813438177
20251201,buy,002863.SZ,0.002423320198431611
20251202,sell,002578.SZ,-0.0015034577809274197
20251202,sell,002863.SZ,-0.0012412494979798794
20251202,buy,600340.SH,0.0024067405611276627
20251202,buy,603516.SH,0.0022307508625090122
20251203,sell,600340.SH,-0.000545259565114975
20251203,sell,300669.SZ,0.0008261704351752996
20251203,buy,000692.SZ,0.0032758654560893774
20251203,buy,300553.SZ,0.002427781466394663
20251204,sell,000692.SZ,
20251204,sell,600094.SH,0.0007482945220544934
20251204,buy,300475.SZ,0.0025539963971823454
20251204,buy,603978.SH,0.0025145565159618855
20251205,sell,300394.SZ,-0.0005366646219044924
20251205,sell,300706.SZ,0.0010771394008770585
20251205,buy,002779.SZ,0.002851039171218872
20251205,buy,002295.SZ,0.002795245498418808
20251208,sell,002295.SZ,0.0002849444281309843
20251208,sell,300591.SZ,0.0010830162791535258
20251208,buy,603316.SH,0.0024998686276376247
20251208,buy,603278.SH,0.0024273106828331947
20251209,sell,603316.SH,-0.0005269751418381929
20251209,sell,300475.SZ,-0.00020266626961529255
20251209,buy,600576.SH,0.002724680583924055
20251209,buy,300476.SZ,0.0026680254377424717
20251210,sell,603278.SH,-0.003511179471388459
20251210,sell,300476.SZ,4.709349013864994e-05
20251210,buy,002133.SZ,0.003000346478074789
20251210,buy,002251.SZ,0.002924202475696802
20251211,sell,002133.SZ,-0.0010274823289364576
20251211,sell,002779.SZ,-0.0007383036427199841
20251211,buy,300047.SZ,0.002637200988829136
20251211,buy,000035.SZ,0.0023839359637349844
20251212,sell,000035.SZ,-0.0003639794886112213
20251212,sell,300553.SZ,0.00042373407632112503
20251212,buy,002319.SZ,0.0031052278354763985
20251212,buy,002084.SZ,0.0026408371049910784
20251215,sell,002251.SZ,0.00034834304824471474
20251215,sell,002397.SZ,0.0005258850287646055
20251215,buy,603958.SH,0.0030132895335555077
20251215,buy,600408.SH,0.0028860392048954964
20251216,sell,603516.SH,0.0003582958597689867
20251216,sell,300730.SZ,0.000590153387747705
20251216,buy,300723.SZ,0.0030273268930613995
20251216,buy,603226.SH,0.002983424812555313
20251217,sell,002715.SZ,0.0005680037429556251
20251217,sell,600576.SH,0.0015028456691652536
20251217,buy,000632.SZ,0.0029887135606259108
20251217,buy,300250.SZ,0.002963860984891653
20251218,sell,600408.SH,0.0001823857892304659
20251218,sell,603978.SH,0.0016267243772745132
20251218,buy,603879.SH,0.003095656167715788
20251218,buy,000955.SZ,0.0028302473947405815
20251219,sell,002319.SZ,0.0011487581068649888
20251219,sell,300047.SZ,0.0014328474644571543
20251219,buy,002596.SZ,0.003148881485685706
20251219,buy,002133.SZ,0.003108292818069458
20251222,sell,002133.SZ,0.0003848661435768008
20251222,sell,000632.SZ,0.0011645385529845953
20251222,buy,000567.SZ,0.0032149972394108772
20251222,buy,000886.SZ,0.00287783145904541
20251223,sell,000886.SZ,-0.0005302594508975744
20251223,sell,000567.SZ,-0.00039007188752293587
20251223,buy,300736.SZ,0.002671242691576481
20251223,buy,603322.SH,0.0025460694450885057
20251224,sell,002596.SZ,-0.00288847996853292
20251224,sell,000955.SZ,0.00013211043551564217
20251224,buy,000078.SZ,0.0025334791280329227
20251224,buy,002319.SZ,0.002477169269695878
20251225,sell,603879.SH,-2.0488165318965912e-05
20251225,sell,603226.SH,0.0007605970604345202
20251225,buy,600800.SH,0.002461495576426387
20251225,buy,002082.SZ,0.002392388414591551
20251226,sell,002082.SZ,-0.0004082797095179558
20251226,sell,002084.SZ,0.000885521643795073
20251226,buy,002591.SZ,0.0029086240101605654
20251226,buy,002856.SZ,0.002751112449914217
20251229,sell,002856.SZ,0.00029274134431034327
20251229,sell,603958.SH,0.000884290668182075
20251229,buy,300587.SZ,0.0029463632963597775
20251229,buy,603829.SH,0.0025941776111721992
20251230,sell,002591.SZ,
20251230,sell,300723.SZ,0.0011136343237012625
20251230,buy,002702.SZ,0.0026118759997189045
20251230,buy,300670.SZ,0.002468479098752141
20251231,sell,603322.SH,0.0011613857932388783
20251231,sell,300250.SZ,0.0012895308900624514
20251231,buy,300585.SZ,0.002672351198270917
20251231,buy,600280.SH,0.0024689282290637493
